Id,SalePrice
2847,194340.099252618
2848,237361.339907384
2849,224645.761748799
2850,277788.341871175
2851,234411.064190881
2852,241153.314201724
2853,228869.453289606
2854,155391.317928422
2855,216425.575039433
2856,218066.310762315
2857,208634.880036639
2858,212567.53277315
2859,110735.834239434
2860,118956.053365942
2861,133295.532990749
2862,214872.434313483
2863,133345.733817876
2864,255869.342614447
2865,167106.020700135
2866,216591.017591184
2867,69903.8501510981
2868,135785.67584242
2869,117506.853479918
2870,132377.514290765
2871,82756.4574556882
2872,-2352.48752433201
2873,95845.9969935997
2874,126015.763290609
2875,137501.723064848
2876,167027.287755437
2877,134806.182597925
2878,163859.692417822
2879,119625.879873505
2880,112154.238343235
2881,142269.716494398
2882,142262.88786749
2883,182762.623762759
2884,201441.318978874
2885,171589.285094049
2886,179207.137747001
2887,101184.929934058
2888,143234.400383193
2889,32646.3440994418
2890,49252.0092220916
2891,156310.324450386
2892,13589.6930274195
2893,100031.178427574
2894,18584.5416605868
2895,265680.567134912
2896,257339.370985674
2897,203752.27103102
2898,207245.496551136
2899,242697.288809521
2900,163732.374466183
2901,199591.860122249
2902,194612.085203932
2903,294465.312559119
2904,307822.068537463
2905,47798.2573148967
2906,234010.648465937
2907,117966.252862111
2908,116061.09029601
2909,197114.751379699
2910,51797.3240567518
2911,88032.1197486434
2912,146616.751390017
2913,87396.0366163855
2914,72703.2968899629
2915,72703.2968899629
2916,87428.9943060796
2917,156694.627741601
2918,111786.60163851
2919,241007.524514557
